"ID","Origen","Requisito"
"7c6de15bf2c23ed614c095be9bc39497","conocimientos_tecnicos","Profit Plus"
"7c6de15bf2c23ed614c095be9bc39497","habilidades","Preparación de retenciones de impuesto sobre la renta"
"7c6de15bf2c23ed614c095be9bc39497","conocimientos_tecnicos","Profit Plus"
"7c6de15bf2c23ed614c095be9bc39497","habilidades","Elaborar declaración y pago de retenciones de impuesto al valor agregado e impuesto sobre la renta"
"7c6de15bf2c23ed614c095be9bc39497","conocimientos_tecnicos","Profit Plus"
"7c6de15bf2c23ed614c095be9bc39497","habilidades","Realizar y analizar de libros de compra y ventas"
"7c6de15bf2c23ed614c095be9bc39497","conocimientos_tecnicos","Profit Plus"
"7c6de15bf2c23ed614c095be9bc39497","habilidades","Elaboración de declaración y pago del impuesto al valor agregado"
"7c6de15bf2c23ed614c095be9bc39497","conocimientos_tecnicos","Profit Plus"
"7c6de15bf2c23ed614c095be9bc39497","habilidades","Preparación de planilla de impuestos a las actividades económicas"
"7c6de15bf2c23ed614c095be9bc39497","conocimientos_tecnicos","Profit Plus"
"7c6de15bf2c23ed614c095be9bc39497","habilidades","Manejo de libros legales"
"7c6de15bf2c23ed614c095be9bc39497","conocimientos_tecnicos","Profit Plus"
"7c6de15bf2c23ed614c095be9bc39497","habilidades","Elaboración de cierres contables mensual y anual"
"7c6de15bf2c23ed614c095be9bc39497","conocimientos_tecnicos","Profit Plus"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Realizar, verificar y analizar el coste de los procesos productivos"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Excel de avanzado a intermedio"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Realizar, verificar y analizar el coste de los procesos productivos"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Profit Plus de avanzado a intermedio"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Analizar transacciones económico financieras"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Excel de avanzado a intermedio"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Analizar transacciones económico financieras"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Profit Plus de avanzado a intermedio"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Validar la correcta asignación de centros de costos"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Excel de avanzado a intermedio"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Validar la correcta asignación de centros de costos"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Profit Plus de avanzado a intermedio"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Programar, dirigir y controlar el registro de pagos"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Excel de avanzado a intermedio"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Programar, dirigir y controlar el registro de pagos"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Profit Plus de avanzado a intermedio"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Determinar los costos estándar"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Excel de avanzado a intermedio"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Determinar los costos estándar"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Profit Plus de avanzado a intermedio"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Investigar las variaciones con los costos reales"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Excel de avanzado a intermedio"
"c0f99d90c443c10f64fae025b854f5e3","habilidades","Investigar las variaciones con los costos reales"
"c0f99d90c443c10f64fae025b854f5e3","conocimientos_tecnicos","Profit Plus de avanzado a intermedio"
"1929e2d4b017fd378f84815680eeea17","habilidades","Habilidades analíticas"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Conocimiento de normativas y procedimientos relacionados con la industria financiera"
"1929e2d4b017fd378f84815680eeea17","habilidades","Habilidades analíticas"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Sólidos conocimientos contables"
"1929e2d4b017fd378f84815680eeea17","habilidades","Habilidades analíticas"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Manejo intermedio de Excel"
"1929e2d4b017fd378f84815680eeea17","habilidades","de comunicación efectiva"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Conocimiento de normativas y procedimientos relacionados con la industria financiera"
"1929e2d4b017fd378f84815680eeea17","habilidades","de comunicación efectiva"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Sólidos conocimientos contables"
"1929e2d4b017fd378f84815680eeea17","habilidades","de comunicación efectiva"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Manejo intermedio de Excel"
"1929e2d4b017fd378f84815680eeea17","habilidades","Orientación al cliente"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Conocimiento de normativas y procedimientos relacionados con la industria financiera"
"1929e2d4b017fd378f84815680eeea17","habilidades","Orientación al cliente"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Sólidos conocimientos contables"
"1929e2d4b017fd378f84815680eeea17","habilidades","Orientación al cliente"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Manejo intermedio de Excel"
"1929e2d4b017fd378f84815680eeea17","habilidades","proactividad en la resolución de problemas"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Conocimiento de normativas y procedimientos relacionados con la industria financiera"
"1929e2d4b017fd378f84815680eeea17","habilidades","proactividad en la resolución de problemas"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Sólidos conocimientos contables"
"1929e2d4b017fd378f84815680eeea17","habilidades","proactividad en la resolución de problemas"
"1929e2d4b017fd378f84815680eeea17","conocimientos_tecnicos","Manejo intermedio de Excel"
"51ac65d27e1828908d9213f9686fecdd","habilidades","Buenas habilidades analíticas"
"51ac65d27e1828908d9213f9686fecdd","conocimientos_tecnicos","Conocimientos de informática en MS Excel y Word"
"51ac65d27e1828908d9213f9686fecdd","habilidades","a gusto con las cifras y los datos económicos"
"51ac65d27e1828908d9213f9686fecdd","conocimientos_tecnicos","Conocimientos de informática en MS Excel y Word"
"51ac65d27e1828908d9213f9686fecdd","habilidades","Excelentes habilidades de comunicación y diplomáticas, incluyendo habilidades de escritura"
"51ac65d27e1828908d9213f9686fecdd","conocimientos_tecnicos","Conocimientos de informática en MS Excel y Word"
"51ac65d27e1828908d9213f9686fecdd","habilidades","Gestión y desarrollo de personas"
"51ac65d27e1828908d9213f9686fecdd","conocimientos_tecnicos","Conocimientos de informática en MS Excel y Word"
"51ac65d27e1828908d9213f9686fecdd","habilidades","Flexibilidad"
"51ac65d27e1828908d9213f9686fecdd","conocimientos_tecnicos","Conocimientos de informática en MS Excel y Word"
"51ac65d27e1828908d9213f9686fecdd","habilidades","Orientación a los resultados y a la calidad"
"51ac65d27e1828908d9213f9686fecdd","conocimientos_tecnicos","Conocimientos de informática en MS Excel y Word"
"51ac65d27e1828908d9213f9686fecdd","habilidades","Trabajo en equipo y cooperación"
"51ac65d27e1828908d9213f9686fecdd","conocimientos_tecnicos","Conocimientos de informática en MS Excel y Word"
"ce50cd0d302cc2663fbfa8f73a28c3c3","habilidades","análisis de mercado"
"ce50cd0d302cc2663fbfa8f73a28c3c3","conocimientos_tecnicos","estadística"
"ce50cd0d302cc2663fbfa8f73a28c3c3","habilidades","análisis de mercado"
"ce50cd0d302cc2663fbfa8f73a28c3c3","conocimientos_tecnicos","estudios de mercado del sector retail"
"ce50cd0d302cc2663fbfa8f73a28c3c3","habilidades","análisis de mercado"
"ce50cd0d302cc2663fbfa8f73a28c3c3","conocimientos_tecnicos","excel"
"ce50cd0d302cc2663fbfa8f73a28c3c3","habilidades","análisis de mercado"
"ce50cd0d302cc2663fbfa8f73a28c3c3","conocimientos_tecnicos","SAP"
"ce50cd0d302cc2663fbfa8f73a28c3c3","habilidades","persona altamente proactivo"
"ce50cd0d302cc2663fbfa8f73a28c3c3","conocimientos_tecnicos","estadística"
"ce50cd0d302cc2663fbfa8f73a28c3c3","habilidades","persona altamente proactivo"
"ce50cd0d302cc2663fbfa8f73a28c3c3","conocimientos_tecnicos","estudios de mercado del sector retail"
"ce50cd0d302cc2663fbfa8f73a28c3c3","habilidades","persona altamente proactivo"
"ce50cd0d302cc2663fbfa8f73a28c3c3","conocimientos_tecnicos","excel"
"ce50cd0d302cc2663fbfa8f73a28c3c3","habilidades","persona altamente proactivo"
"ce50cd0d302cc2663fbfa8f73a28c3c3","conocimientos_tecnicos","SAP"
"0fd05061a1534eafeffd8c793cf7ad1a","habilidades","toma de decisiones oportunas según el dinamismo del mercado retal"
"0fd05061a1534eafeffd8c793cf7ad1a","conocimientos_tecnicos","Revisión de rentabilidad por categoría"
"0fd05061a1534eafeffd8c793cf7ad1a","habilidades","toma de decisiones oportunas según el dinamismo del mercado retal"
"0fd05061a1534eafeffd8c793cf7ad1a","conocimientos_tecnicos","Elaboración de los KPI y estadística de precios"
"0fd05061a1534eafeffd8c793cf7ad1a","habilidades","toma de decisiones oportunas según el dinamismo del mercado retal"
"0fd05061a1534eafeffd8c793cf7ad1a","conocimientos_tecnicos","Evaluación de márgenes comerciales"
"0fd05061a1534eafeffd8c793cf7ad1a","habilidades","toma de decisiones oportunas según el dinamismo del mercado retal"
"0fd05061a1534eafeffd8c793cf7ad1a","conocimientos_tecnicos","Toma de decisiones de acuerdo al dinamismo del mercado"
"0fd05061a1534eafeffd8c793cf7ad1a","habilidades","toma de decisiones oportunas según el dinamismo del mercado retal"
"0fd05061a1534eafeffd8c793cf7ad1a","conocimientos_tecnicos","Estrategia de costos y precios"
"0fd05061a1534eafeffd8c793cf7ad1a","habilidades","toma de decisiones oportunas según el dinamismo del mercado retal"
"0fd05061a1534eafeffd8c793cf7ad1a","conocimientos_tecnicos","actualización de portafolio de productos, sector retail"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","elaboración de nóminas"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","nóminas de asignaciones no remunerativas"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","nómina confidencial"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","variaciones e incidencias de nóminas"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","movimientos de personal"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","liquidaciones de prestaciones sociales"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","vacaciones"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","utilidades"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","intereses de prestaciones sociales"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","anticipos de prestaciones sociales"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","provisiones de pasivos laborales"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","reportes a contabilidad"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","administración de beneficios socio económicos"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","recibos de pago"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","expedientes de personal"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","constancias de trabajo"
"ef9070365fe9305a96302d47bf4576b3","conocimientos_tecnicos","obligaciones legales y parafiscales (IVSS; BANAVIH; INCES; reportes trimestrales Mintra; FONACIT; FONA; CONAPDIS; LOPCYMAT; INSAPSEL; solvencias laborales; INCES (PNA); cestaticket socialista; tarjeta TodoTicket alimentación)"
"de5bf83641910c6e8170f61d048859fd","habilidades","gestión de ventas"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","procesos de gestión de ventas en clientes multicanal (supermercados, distribuidores y mayoristas)"
"de5bf83641910c6e8170f61d048859fd","habilidades","gestión de ventas"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","operaciones y logística: facturación, pedidos y despacho"
"de5bf83641910c6e8170f61d048859fd","habilidades","administración de presupuestos de ventas en volumen"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","procesos de gestión de ventas en clientes multicanal (supermercados, distribuidores y mayoristas)"
"de5bf83641910c6e8170f61d048859fd","habilidades","administración de presupuestos de ventas en volumen"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","operaciones y logística: facturación, pedidos y despacho"
"de5bf83641910c6e8170f61d048859fd","habilidades","inversión en clientes"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","procesos de gestión de ventas en clientes multicanal (supermercados, distribuidores y mayoristas)"
"de5bf83641910c6e8170f61d048859fd","habilidades","inversión en clientes"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","operaciones y logística: facturación, pedidos y despacho"
"de5bf83641910c6e8170f61d048859fd","habilidades","cuentas por cobrar"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","procesos de gestión de ventas en clientes multicanal (supermercados, distribuidores y mayoristas)"
"de5bf83641910c6e8170f61d048859fd","habilidades","cuentas por cobrar"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","operaciones y logística: facturación, pedidos y despacho"
"de5bf83641910c6e8170f61d048859fd","habilidades","manejo de productos invendibles"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","procesos de gestión de ventas en clientes multicanal (supermercados, distribuidores y mayoristas)"
"de5bf83641910c6e8170f61d048859fd","habilidades","manejo de productos invendibles"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","operaciones y logística: facturación, pedidos y despacho"
"de5bf83641910c6e8170f61d048859fd","habilidades","elaboración e interpretación de indicadores de inteligencia de ventas"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","procesos de gestión de ventas en clientes multicanal (supermercados, distribuidores y mayoristas)"
"de5bf83641910c6e8170f61d048859fd","habilidades","elaboración e interpretación de indicadores de inteligencia de ventas"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","operaciones y logística: facturación, pedidos y despacho"
"de5bf83641910c6e8170f61d048859fd","habilidades","indicadores financieros (P&L)"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","procesos de gestión de ventas en clientes multicanal (supermercados, distribuidores y mayoristas)"
"de5bf83641910c6e8170f61d048859fd","habilidades","indicadores financieros (P&L)"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","operaciones y logística: facturación, pedidos y despacho"
"de5bf83641910c6e8170f61d048859fd","habilidades","desarrollo de planes de negocios por cliente"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","procesos de gestión de ventas en clientes multicanal (supermercados, distribuidores y mayoristas)"
"de5bf83641910c6e8170f61d048859fd","habilidades","desarrollo de planes de negocios por cliente"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","operaciones y logística: facturación, pedidos y despacho"
"de5bf83641910c6e8170f61d048859fd","habilidades","gestión de cobranzas"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","procesos de gestión de ventas en clientes multicanal (supermercados, distribuidores y mayoristas)"
"de5bf83641910c6e8170f61d048859fd","habilidades","gestión de cobranzas"
"de5bf83641910c6e8170f61d048859fd","conocimientos_tecnicos","operaciones y logística: facturación, pedidos y despacho"
"f812059319dcaf3a9b9718b517731a5f","habilidades","gestión de ventas"
"f812059319dcaf3a9b9718b517731a5f","habilidades","distribución"
"f812059319dcaf3a9b9718b517731a5f","habilidades","cobertura"
"f812059319dcaf3a9b9718b517731a5f","habilidades","cobranzas en clientes multicanales directos e indirectos"
"f812059319dcaf3a9b9718b517731a5f","habilidades","visibilidad"
"f812059319dcaf3a9b9718b517731a5f","habilidades","merchandising"
"ac7c38fb581d1d453352678bfe7f5b8e","habilidades","Capacidad de negociación"
"ac7c38fb581d1d453352678bfe7f5b8e","conocimientos_tecnicos","Manejo del sistemas administrativos"
"ac7c38fb581d1d453352678bfe7f5b8e","habilidades","Capacidad de negociación"
"ac7c38fb581d1d453352678bfe7f5b8e","conocimientos_tecnicos","Manejo paquete Office: Excel, intermedio"
"ac7c38fb581d1d453352678bfe7f5b8e","habilidades","organizado(a)"
"ac7c38fb581d1d453352678bfe7f5b8e","conocimientos_tecnicos","Manejo del sistemas administrativos"
"ac7c38fb581d1d453352678bfe7f5b8e","habilidades","organizado(a)"
"ac7c38fb581d1d453352678bfe7f5b8e","conocimientos_tecnicos","Manejo paquete Office: Excel, intermedio"
"ac7c38fb581d1d453352678bfe7f5b8e","habilidades","responsable"
"ac7c38fb581d1d453352678bfe7f5b8e","conocimientos_tecnicos","Manejo del sistemas administrativos"
"ac7c38fb581d1d453352678bfe7f5b8e","habilidades","responsable"
"ac7c38fb581d1d453352678bfe7f5b8e","conocimientos_tecnicos","Manejo paquete Office: Excel, intermedio"
"53add476d386ea77177e97594cc057f1","conocimientos_tecnicos","manejo de herramientas Microsoft Office"
"53add476d386ea77177e97594cc057f1","conocimientos_tecnicos","indicadores"
"53add476d386ea77177e97594cc057f1","conocimientos_tecnicos","Manejo de presupuesto"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Buenas habilidades analíticas"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","MS Excel"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Buenas habilidades analíticas"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","Word"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Buenas habilidades analíticas"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","El idioma de la misión y local"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Buenas habilidades analíticas"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","inglés"
"4064770554ddd1e601d13b086f54f0a3","habilidades","a gusto con las cifras y los datos económicos"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","MS Excel"
"4064770554ddd1e601d13b086f54f0a3","habilidades","a gusto con las cifras y los datos económicos"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","Word"
"4064770554ddd1e601d13b086f54f0a3","habilidades","a gusto con las cifras y los datos económicos"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","El idioma de la misión y local"
"4064770554ddd1e601d13b086f54f0a3","habilidades","a gusto con las cifras y los datos económicos"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","inglés"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Excelentes habilidades de comunicación y diplomáticas, incluyendo habilidades de escritura"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","MS Excel"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Excelentes habilidades de comunicación y diplomáticas, incluyendo habilidades de escritura"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","Word"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Excelentes habilidades de comunicación y diplomáticas, incluyendo habilidades de escritura"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","El idioma de la misión y local"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Excelentes habilidades de comunicación y diplomáticas, incluyendo habilidades de escritura"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","inglés"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Gestión y desarrollo de personas"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","MS Excel"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Gestión y desarrollo de personas"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","Word"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Gestión y desarrollo de personas"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","El idioma de la misión y local"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Gestión y desarrollo de personas"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","inglés"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Flexibilidad"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","MS Excel"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Flexibilidad"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","Word"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Flexibilidad"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","El idioma de la misión y local"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Flexibilidad"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","inglés"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Orientación a los resultados y a la calidad"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","MS Excel"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Orientación a los resultados y a la calidad"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","Word"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Orientación a los resultados y a la calidad"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","El idioma de la misión y local"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Orientación a los resultados y a la calidad"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","inglés"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Trabajo en equipo y cooperación"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","MS Excel"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Trabajo en equipo y cooperación"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","Word"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Trabajo en equipo y cooperación"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","El idioma de la misión y local"
"4064770554ddd1e601d13b086f54f0a3","habilidades","Trabajo en equipo y cooperación"
"4064770554ddd1e601d13b086f54f0a3","conocimientos_tecnicos","inglés"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Analítico y resolutivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Contabilidad general"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Analítico y resolutivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Legislación laboral"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Analítico y resolutivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Tributación (IVA, ISLR, impuestos municipales, etc.)"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Analítico y resolutivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Análisis financiero y gestión de costos"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Analítico y resolutivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Elaboración de estados financieros y reportes gerenciales"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Analítico y resolutivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Regulaciones contables y fiscales vigentes"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Pro-activo y orientado a resultados"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Contabilidad general"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Pro-activo y orientado a resultados"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Legislación laboral"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Pro-activo y orientado a resultados"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Tributación (IVA, ISLR, impuestos municipales, etc.)"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Pro-activo y orientado a resultados"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Análisis financiero y gestión de costos"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Pro-activo y orientado a resultados"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Elaboración de estados financieros y reportes gerenciales"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Pro-activo y orientado a resultados"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Regulaciones contables y fiscales vigentes"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Comunicador efectivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Contabilidad general"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Comunicador efectivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Legislación laboral"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Comunicador efectivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Tributación (IVA, ISLR, impuestos municipales, etc.)"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Comunicador efectivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Análisis financiero y gestión de costos"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Comunicador efectivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Elaboración de estados financieros y reportes gerenciales"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Comunicador efectivo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Regulaciones contables y fiscales vigentes"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Trabajo en equipo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Contabilidad general"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Trabajo en equipo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Legislación laboral"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Trabajo en equipo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Tributación (IVA, ISLR, impuestos municipales, etc.)"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Trabajo en equipo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Análisis financiero y gestión de costos"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Trabajo en equipo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Elaboración de estados financieros y reportes gerenciales"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Trabajo en equipo"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Regulaciones contables y fiscales vigentes"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Excelentes habilidades de comunicación oral y escrita"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Contabilidad general"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Excelentes habilidades de comunicación oral y escrita"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Legislación laboral"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Excelentes habilidades de comunicación oral y escrita"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Tributación (IVA, ISLR, impuestos municipales, etc.)"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","habilidades","Excelentes habilidades de comunicación oral y escrita"
"6124e3fe696f8a3d50ea1f1c4d1ffcde","conocimientos_tecnicos","Análisis financiero y gestión de costos"
